@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"RT @huntinprincess_: RIP to the six American troops who died in a helicopter crash today ?❤️??","10","2","0","107","15","0","0"
"The death toll from the collapse of the clothing factory at Savar, Dhaka, Bangladesh on Wednesday is already 300, &amp; is expected to...","10","3","0","137","23","0","1"
"#Earthquake M 2.6, Southern Alaska http://t.co/sdi09taS","5","0","0","55","10","1","0"
"RT @Karla5alinas: #México vs #CostaRica !!! Viendo el game","7","1","0","59","9","2","0"
"#RussianMeteor Even though we are in the gentle space between the spiral arms of our galaxy, we can still receive a good buffet.","5","3","2","128","23","1","0"
"@RPPNoticias: Atención: Levantan alerta de tsunami en el Perú tras fuerte sismo que sacudió #CostaRica @HeyItsLauraJ are you ok? Omg","9","4","1","135","21","1","1"
"Tracking a Space Rock's Streak Past Earth: http://t.co/JT5AakWP (Via @NPR @SciFri) 2012 DA14+ #RussianMeteor updates.","9","1","0","117","19","1","1"
"RT @revistavoto: Encontro no sábado (9) em Santa Maria discutirá criação de associação de familiares de vítimas do incêndio na boate Kiss.","12","3","0","146","27","0","1"
"Porca puttana scene pazzesche nell'Emilia! #terremoto","2","1","0","53","7","1","1"
"RT @WillMoney513: #RedOctober w/ @JGWildboyz @BiZDaTroof @DLMrGrownMan @DNiceWildboyTvP in #ATL w/ @xsquaddjCeo @WillMoney513 @djheavyd htt…","13","0","0","142","15","2","0"
"В Сибири сегодня отмечается  профессиональный праздник  День плотника со стекольщиком. #chell #челябинск","0","0","0","187","1","2","0"
"earthquake: M 4.6, Costa Rica http://t.co/ayvLKO1m","5","0","0","50","10","0","1"
"RT @QuakeAlarm_RM: 19:52 hrs. Se activa Quake Alarm (Detector de #Sismo) ubicado en #SantiagoCentro #RegiónMetropolitana @reddeemergencia","12","0","1","138","18","3","0"
"I liked a @YouTube video http://t.co/wB8UA2Z6 Costa Rica Magnitude 5.6 earthquake hits near Hojancha","7","2","1","100","18","0","1"
"3 Die in Canadian Coast Guard Helicopter Crash - http://t.co/yOyaZnzFXb http://t.co/agtEVyJrFM","7","1","0","94","16","0","0"
"Earthquake death toll rises to at least 80 in southwestern China: The death toll rose to more than ... http://t.co/ElhjmwOE #quake #news","11","2","0","136","24","2","0"
"Where is Modena on the map? Play the game at http://t.co/T4I9xjiU #Modena","5","2","0","73","15","1","0"
"RT @cnnbrk: Source: Suspected #Boston bombers initially planned to carry out attack on July 4, but bombs were ready early. http://t.co/Bu67…","8","4","0","142","24","1","1"
":'O @iamizyann: Oh my gosh :((((( RT @DesireeLai: Birds dropping from the sky #sghaze (repost from djandrewt) http://t.co/Gs8nPm5Pmu","9","2","0","132","20","1","0"
"RT @SGAG_SG: Lucky now school holiday no spelling test. If not sure cannot fail!  Cher I got study but memory hazy sial!#sghaze","10","3","1","127","23","0","0"
"RT @OpBangladesh: Police use personnel dressed like public and using Live Ammunition  #BanglaSpring #Bangladesh #MayDay #OpBangladesh http:…","12","4","0","142","17","4","0"
"#RussianMeteor http://t.co/n7Fv1TR0 Help Me!!!","4","0","0","46","7","1","1"
"@BetFairSports Look at certificate my kids got by email. printed earlier 2 show asembly #Endoftheworld #Russianmeteor @http://t.co/3rz6Xaa1","8","3","0","139","20","2","0"
"RT @colinkelly: BBC News 'reports of several casualties' at Clutha pub in Glasgow after apparent helicopter crash into the building.","11","0","0","132","20","0","1"
"Gracias #SheloAdictos por llenarnos de #BuenaVibra y brindarles la atención que ustedes merecen. Viva la #SheloAdicción en #Paraguaná o/","10","2","2","139","21","4","0"
"#costarica #happiness #happyplanetindex #puravida #happy #paradise  #feliz #vida #life #enjoylife #disfrutel http://t.co/2uWCchVD","13","1","0","129","15","11","0"
"RT @AJEnglish: Bangladesh building collapse toll tops 1,000 http://t.co/dbME2ZBNl3","7","1","0","82","13","0","1"
"RT @kellycappadocio: Love being with my girls #colorado #loveyouall #summerfamily http://t.co/dw5yfJfJ","6","2","0","102","14","3","0"
"Garment workers crushed to death in #Bangladesh - report from @IndustriALL_GU Global Union http://t.co/k0qXTBheK4","9","2","0","113","16","1","1"
"RT @RT_com: Hole in Chebarkul Lake made by #RussianMeteor debris (PHOTO) #meteorite http://t.co/OlI9DoG4","9","1","0","104","16","2","1"
"RT @TakLandrock: LISTEN TO THE AUDIO ON THIS VIDEO! It makes me get goosebumps! #RussianMeteor https://t.co/8zggFbaL","7","3","2","116","19","1","0"
"Terremoto de 7,9 grados Richter azota Costa Rica y el Shoa transmite alerta de tsunami preventiva para costas chilenas http://t.co/QEMiQGqF","9","3","0","139","24","0","1"
"Hei raga, questa sera Emergency è all'Aquila sui luoghi del #terremoto vediamoli insieme  http://t.co/qy0ZHSMv via @laweb_tv","6","3","0","125","19","1","0"
"#Glasgow Belongs to Us. #Clutha","3","0","1","31","5","2","0"
"#Sismo Frente a El Salvador #Hoy:12/11/12 09:12 Lat:12.23N Long:89.46W Prof(km):13.1 Richter:3.5ML #Ineter http://t.co/oD3LwkmQ","13","0","0","127","29","3","0"
"RT @USNationalGuard: Air #NationalGuard firefighting C-130s shifted from Colorado to Wyoming, battle wildfires in South Dakota, Wyoming: ...","12","2","0","140","18","1","1"
"RT @elcomercio: Reiteramos: La DHN de la Marina del Perú descartó tsunami en nuestras costas por el terremoto en Costa Rica http://t.co/ ...","10","3","0","142","24","0","1"
"The first fire chief in Colorado Springs was Benjamin F. Crowell - appointed in February, 1879. #COS","9","2","0","100","16","1","0"
"RT @JishinAlert: ★★☆地震速報【第5報】2時22分7秒に千葉県北東部で震度4(M5.4)の地震が発生。震源の深さは陸上地下30km。 http://t.co/P27jA2Nx #jishin #earthquake #eqjp","0","0","0","206","17","3","0"
"ท่ามกลางฟากฟ้าที่ฝนโปรยบดบังหมู่ดาวลมเหนือพัดผ่าน พร้อมโอบอุ้มแสงเหล่านั้นในค่ำคืนที่เราไม่อาจข่มตานิทรา มีแต่คำอธิฐานแต่วันพรุ่งนี้ #meteor","0","0","0","400","1","1","0"
"RT @glendacnn: Buenos Días! #Sismos en #China deja al menos 43 muertos, mientras que #CostaRica se recupera con leves daños por #terremo ...","12","3","1","142","24","4","1"
"8 Killed in Scotland Helicopter Crash http://t.co/71GaPt5plY","4","1","0","60","10","0","1"
"@Brielle1101 Toll in building collapse tops 650: Here is the latest from Bangladesh on Monday concerning the calamitous build...  @sizzxo","7","3","0","137","20","0","1"
"hello worst nightmare...BBC News - Meteor strike injures hundreds in central Russia http://t.co/gl193lEV","8","1","0","104","16","0","1"
"#COSTARICA: Luis Barrantes, alcalde de Valverde Vega, dice que hay al menos 20 casas muy afectadas y varias quedaron inhabitables. #fb","6","2","1","134","21","2","1"
"#nswfires 14:30 http://t.co/WGQ8rsRwj1  RT @Engadine_RFB:  Current weather 31°C  Humidity 13%  Winds gusting up to 61km/h","11","2","0","122","21","1","0"
"Guatemala se solidariza con Costa Rica por terremoto: El Gobierno de Guatemala se solidarizó hoy con Costa Rica ... http://t.co/5eH7SvnD","8","3","2","137","22","0","1"
"RT @SoshiIon: Yes Singapore should have this hahaha #sghaze http://t.co/fPBintQH0T","6","2","0","82","13","1","0"
"@TheWAWG A small bit of meteor landing at 19 miles per second, MIGHT cause a hole this large...in ice. The reports from Russia look legit","10","3","0","137","26","0","1"
"RT @dhume01: Sheikh Hasina has waged a brave battle against #Bangladesh's violent radicals. The world should support her. [Reup] http://t.c…","11","4","1","142","23","1","0"
"RT @LAVOZ__: #SISMO: #Calama: [Preliminar] 4.2 a 44km al NE de Maria Elena, a 105km de profundidad.","9","2","0","99","18","2","0"
"Y luego temblor en Costa Rica donde juega la selec!! Nomás les llevamos algo de nuestra apocalipsis Maya para allá :$","5","4","5","119","21","0","1"
"RT @sanando2012: URGENTE #Amuay Laboratorios, Droguerías, visitadores médicos, farmacias, TODOS A DONAR PARA AYUDAR A NUESTROS HERMANOS  ...","11","0","1","142","19","1","1"
"RT @jack_bradley95: Boston bombings and shootings, letter bombs in Germany, Texas explosion, 7.0 earthquake off Japan- this week has not ...","13","1","0","140","21","0","1"
"Spreading the word: From Pastor Joe Farrell at First Pres Church:  Gather in prayer for Colorado Springs at... http://t.co/6NagfWSe","11","1","0","131","22","0","1"
"Quebec train explodes with crude oil ---derails    TERRORISTS AT WORK-----Martial Law Ex Order coming shortly.","8","1","0","110","16","0","0"
"RT @LeticiaBongnino: Lobang from ABTM was right! #PSI #SGHAZE #haze #mustbethehaze http://t.co/XU5Xh4o65D","12","1","0","105","15","4","1"
"RT @eltipografo: SHOA entregó horarios de arribo a Chile de oleaje por terremoto en Costa Rica http://t.co/4BCLI9DO","10","1","0","116","20","0","1"
"RT @mattpep15: Thousands got to finish the #BostonMarathon today. Here's a photo at the finish. http://t.co/MqRjKZfGkk","6","4","0","118","20","1","0"
"kkkkkk,,,,,mineirao,,,,,,boate kiss","1","1","0","35","4","0","0"
"Que tal ganhar muitos seguidores reais ? Só hoje 27/01 #addseguidores http://t.co/OJ6zQpZP #SantaMaria","5","1","0","103","16","2","0"
"RT @WheninLAtumblr: #EARTHQUAKE #AnotherDayAnotherQuake","5","0","0","55","4","2","0"
"Kamusta naman si Merlion #SGHaze http://t.co/ncvvrOJCCT","0","0","0","55","9","1","0"
"RT @TabBep: Very upset about #SantaMaria tragedy. Kids went out to have fun at a club &amp; died due to a preventable fire. So sorry for ...","9","3","0","140","26","1","1"
"Pacific tsunami warning issued after magnitude 7.9 earthquake strikes Costa Rica.","5","3","0","81","12","0","1"
"RT @wcgirl1: #Bangladesh Factory Making Wal-Mart Clothes #Collapses, Kills 100 http://t.co/GQSkuQTnT3","10","1","0","101","15","2","1"
"RT @motivador2000: Oremos por Costa Rica, Acaban de sufrir un terremoto de 7.9 y una alerta de Tsunami para la costa Norte del pais.","11","2","0","132","25","0","1"
"RUSSIAN METEOR  Lol http://t.co/OhNy4zhT","2","0","0","40","7","0","1"
"Meteorite Fall in Russia Hurts More than 500 People | Meteor Bolide http://t.co/DtERHfym","9","0","0","88","15","0","1"
"#earthquake M 2.6, Virgin Islands region: September 16, 2012 10:24:48 GMT http://t.co/7X5hffeE","8","0","0","94","18","1","0"
"#Temblor♨ M 4.8, 27km WNW of La Puerta de San Jose, Argentina http://t.co/urTXgr1q #Earthquake #Sismo","13","0","0","103","19","3","0"
"RT @xSiobhanGray: @polishturnstile Can you please RT? #clutha #glasgow #charity Charity pub football tournament in &amp; around Glasgow! http:/…","14","5","1","146","19","3","0"
"RT @Fauxtaku: BREAKING: The pope summoned meteor in Russia, is trying to merge with the planet.","7","4","0","95","16","0","1"
"RT @vikkicampion: Barry O'Farrell says 100s of homes have been lost in #nswfires If you can avoid going home (from the city) do so.","8","8","1","131","25","1","1"
"RT @iKiddChris: RIP To Our Fort Riley Soldiers Who Passed In Afghanistan Due To A Helicopter Crash. Thoughts are with your family.??? http:…","12","3","0","151","23","0","0"
"Nearly 1,000 injured as meteor falls in Russia | Fox News http://t.co/UyVE1MA0 via @fxnscitech","8","1","0","94","17","0","1"
"“@rep_parma: Terremoto, nuova forte scossa avvertita in tutto il nord Italia   - Parma - Repubblica.it http://t.co/dVJ8i7Bv”","8","1","0","128","18","0","1"
"No electricity,means,No cooking for today! #bangladesh","5","1","0","54","8","1","0"
"Me cuesta creerle al Shoa.... #Terremoto en Costa Rica 7,6 Richter.","6","1","1","67","12","1","1"
"【#USGS #alert】 M 1.4, Southern California: September 10, 2012 19:44:19 GMT http://t.co/GFaGBXEW #earthquake #tsunami #prayfromjapan","16","0","0","135","21","4","0"
"Unbelievable that meteor striking Russia,I'm praying we get one to smash into Irvine to brighten the place up &amp; improve this shithole.....","5","7","3","142","24","0","1"
"【#地震 #速報】#eqjp 18日4時9分頃 - 最大震度 3: 9月18日4時9分頃、最大震度3の地震が発生しました。 http://t.co/RXOOcMXB #earthquake #jishin #zuto","0","0","0","178","17","4","0"
"RT @ProgressBd: Video: BGB Firing on protesters in Chittagong. #Bangladesh http://t.co/Fbe1S10Msd","8","1","0","97","14","1","0"
"RT @NorthAndrew: An idea of the scale: this just one section of the top floor + 100s still believed trapped beneath #Bangladesh http://t.co…","9","3","0","142","24","1","1"
"RT @Osirisdleon: La prensa piensa en tsunami en las costas de Guatemala y México, pero un sismo de 7.4 a 26 millas de profundidad no pro ...","9","2","0","141","28","0","1"
"RT @ActualidadRT: En Costa Rica el #terremoto fue muy fuerte y de larga duración. Causó caos colectivo, informan testigos #noticias ht ...","10","2","0","140","22","2","1"
"RT @trentmkays: A man and his kid were recording the fertilizer fire from a distance. Then it exploded. The explosion is startling: http ...","7","6","1","140","23","0","1"
"RT @lanacioncom: Fuerte terremoto de 7,5 grados sacudió El Salvador, Guatemala y México http://t.co/PNcq8bxW","6","1","0","110","19","0","1"
"RT @joelrubin: If the public is willing to tolerate the intrusion of car searches at #LAX, law enforcement certainly could do it @LAP…","9","5","1","136","23","1","0"
"RT @QuakeReports: earthquake: M 7.9, off the coast of Costa Rica http://t.co/iYnWzKuL","7","1","0","85","16","0","1"
"[FANTAKEN] 131106 LAX airport Woohyun♥ 하이~ (cr:gelli17) -J http://t.co/0i6C5ufSqt","8","0","0","87","12","0","0"
"RT @La_SER: Un terremoto de 7,9 sacude Costa Rica http://t.co/sgFJLFqq Ha tenido lugar cerca de la costa del Pacífico a una profundidad  ...","8","2","0","141","27","0","1"
"RT @OpBangladesh: A #revolution has erupted in #Bangladesh. Cover the story of the #BanglaSpring #May5 #Anonymous  #BossNiggaSec http://t.c…","10","3","0","142","20","6","0"
"RT @3rick21: RT @JjuanZ: #FuerzaPuntoFijo de esta salimos fuerza hermanos! #Amuay","7","1","0","81","11","2","1"
"RT @llama_ajol: The world is a dark place, lets be the light #prayforboston","7","2","0","75","13","1","1"
"Ya Allah! End the suffering in #Bangladesh #Pakistan #Afghanistan #Syria #Palestine #Kashmir &amp; elsewhere in Muslim world. Give us #Khilafah.","16","3","1","144","20","7","0"
"地震は原発を襲う　　　　Quake hits Costa Rica | http://t.co/pkbtA5W4 http://t.co/JJ38mlK9","0","0","0","101","12","0","1"
"RT @el_pais: ÚLTIMA HORA Un tiroteo en el aeropuerto de Los Ángeles obliga a evacuar una terminal http://t.co/uhDyoyQGFb #LAX","9","2","0","127","22","1","0"
"#Bangladesh building collapse toll tops 640. Read:    http://t.co/94NybvJAcw #caribbeanbusiness","7","2","0","95","12","2","1"
"RT @WilliamsJon: Death toll of #Bangladesh fire passes 1000, @Time has haunting image of 2 victims. Final embrace. Too awful for words http…","11","4","0","142","23","1","1"
"RT @nycjim: Death toll in #Bangladesh garment factory collapse now at 260; most were women. http://t.co/b3SoMwPXxP via @reuters","11","1","0","127","21","1","1"
"Childbirth scares me, but this woman bore nature's best gift stuck under a collapsed building http://t.co/AOkaScbmft #Savar #Bangladesh","9","4","1","135","22","2","0"
"RT @zishin3255: ■■緊急地震速報(第1報)■■ 茨城県沖で地震　最大震度 4(推定) [詳細] 2012/09/16 1:09:40発生　M5.9 深さ10km #earthquake","0","0","0","166","14","1","0"
"I don't think I have ever seen an #earthquake UPGRADED, come on Beverly Hills! What's the deal? So many this year, and all at night. weird.","8","6","2","139","28","1","0"
"５年６ヶ月長期保存可能なえいようかん5本。http://t.co/ZlSVctfi #eqjp #quake #saigai #earthquake #jishin #地震 #災害","0","0","0","138","10","7","0"
"#Earthquake M 1.3, Southern California http://t.co/PA7f2b1g","5","0","0","59","10","1","0"
"Yung totoo?! Sinong ooperahan?! Haha. #SGHaze (with jayps, ⒹⒶⓄⓂⒾⓃⒼⓏⒶ, and 16 others) [pic] — https://t.co/xofLVQdIm0","15","1","0","136","16","1","0"
"The high cost of cheap labor: Bangladesh factory collapse victims found in final embrace (IMAGE) http://t.co/a5JZrF54eL","9","1","0","119","19","0","1"
"Por fora, a boate parece bem ajeitada... ñ parece um muquifo sem estrutura RT @borgesspfc: Boate Kiss no google street http://t.co/8ftwr4lR","7","5","1","140","23","0","0"
"#jobs Lecturer (CSE): Dhaka - IBAIS University invites applications for the Full-time Faculty ... http://t.co/3OPfXJ5QHe #in #bangladesh","13","1","0","136","19","3","0"
